UTC DateTime,ID,Type,Lat,Lon,speed,Course
2024-10-06 19:04:49,1,Cow,-31.897588,115.91891,0.0,159.99
2024-10-06 19:05:24,2,Sheep,-31.896688,115.91891,0.0,83.77
2024-10-06 19:05:59,3,Horse,-31.897588,115.92001,0.0,151.96
2024-10-06 19:06:34,1,Cow,-31.8975,115.919017,0.0,183.74
2024-10-06 19:07:09,2,Sheep,-31.8966,115.919017,0.0,256.5
2024-10-06 19:07:44,3,Horse,-31.8975,115.920117,0.0,292.02
2024-10-06 19:08:19,1,Cow,-31.897413,115.919124,0.0,171.16
2024-10-06 19:08:54,2,Sheep,-31.896513,115.919124,0.0,197.15
2024-10-06 19:09:29,3,Horse,-31.897413,115.920224,0.0,5.28
2024-10-06 19:10:04,1,Cow,-31.897325,115.919231,0.0,275.61
2024-10-06 19:10:39,2,Sheep,-31.896425,115.919231,0.0,268.78
2024-10-06 19:11:14,3,Horse,-31.897325,115.920331,0.0,48.39
2024-10-06 19:11:49,1,Cow,-31.897238,115.919338,0.0,200.29
2024-10-06 19:12:24,2,Sheep,-31.896338,115.919338,0.0,76.53
2024-10-06 19:12:59,3,Horse,-31.897238,115.920438,0.0,215.28
2024-10-06 19:13:34,1,Cow,-31.89715,115.919445,0.0,108.28
2024-10-06 19:14:09,2,Sheep,-31.89625,115.919445,0.0,233.31
2024-10-06 19:14:44,3,Horse,-31.89715,115.920545,0.0,242.99
2024-10-06 19:15:19,1,Cow,-31.897063,115.919552,0.0,335.87
2024-10-06 19:15:54,2,Sheep,-31.896163,115.919552,0.0,20.15
2024-10-06 19:16:29,3,Horse,-31.897063,115.920652,0.0,242.38
2024-10-06 19:17:04,1,Cow,-31.896975,115.919659,0.0,13.32
2024-10-06 19:17:39,2,Sheep,-31.896075,115.919659,0.0,199.8
2024-10-06 19:18:14,3,Horse,-31.896975,115.920759,0.0,50.62
2024-10-06 19:18:49,1,Cow,-31.896888,115.919766,0.0,20.92
2024-10-06 19:19:24,2,Sheep,-31.895988,115.919766,0.0,40.87
2024-10-06 19:19:59,3,Horse,-31.896888,115.920866,0.0,224.33
2024-10-06 19:20:34,1,Cow,-31.8968,115.919873,0.0,13.14
2024-10-06 19:21:09,2,Sheep,-31.8959,115.919873,0.0,316.0
2024-10-06 19:21:44,3,Horse,-31.8968,115.920973,0.0,153.03
2024-10-06 19:22:19,1,Cow,-31.896713,115.91998,0.0,192.51
2024-10-06 19:22:54,2,Sheep,-31.895813,115.91998,0.0,179.93
2024-10-06 19:23:29,3,Horse,-31.896713,115.92108,0.0,115.24
2024-10-06 19:24:04,1,Cow,-31.896625,115.920087,0.0,6.22
2024-10-06 19:24:39,2,Sheep,-31.895725,115.920087,0.0,179.49
2024-10-06 19:25:14,3,Horse,-31.896625,115.921187,0.0,257.99
2024-10-06 19:25:49,1,Cow,-31.896538,115.920194,0.0,289.7
2024-10-06 19:26:24,2,Sheep,-31.895638,115.920194,0.0,322.18
2024-10-06 19:26:59,3,Horse,-31.896538,115.921294,0.0,213.0
2024-10-06 19:27:34,1,Cow,-31.89645,115.920301,0.0,280.88
2024-10-06 19:28:09,2,Sheep,-31.89555,115.920301,0.0,173.64
2024-10-06 19:28:44,3,Horse,-31.89645,115.921401,0.0,284.79
2024-10-06 19:29:19,1,Cow,-31.896363,115.920408,0.0,6.58
2024-10-06 19:29:54,2,Sheep,-31.895463,115.920408,0.0,237.64
2024-10-06 19:30:29,3,Horse,-31.896363,115.921508,0.0,343.41
2024-10-06 19:31:04,1,Cow,-31.896275,115.920515,0.0,51.79
2024-10-06 19:31:39,2,Sheep,-31.895375,115.920515,0.0,183.64
2024-10-06 19:32:14,3,Horse,-31.896275,115.921615,0.0,350.4
2024-10-06 19:32:49,1,Cow,-31.896188,115.920622,0.0,251.29
2024-10-06 19:33:24,2,Sheep,-31.895288,115.920622,0.0,230.13
2024-10-06 19:33:59,3,Horse,-31.896188,115.921722,0.0,62.85
2024-10-06 19:34:34,1,Cow,-31.8961,115.920729,0.0,137.66
2024-10-06 19:35:09,2,Sheep,-31.8952,115.920729,0.0,64.0
2024-10-06 19:35:44,3,Horse,-31.8961,115.921829,0.0,100.27
2024-10-06 19:36:19,1,Cow,-31.896013,115.920835,0.0,353.8
2024-10-06 19:36:54,2,Sheep,-31.895113,115.920835,0.0,180.04
2024-10-06 19:37:29,3,Horse,-31.896013,115.921935,0.0,158.79
2024-10-06 19:38:04,1,Cow,-31.895925,115.920942,0.0,208.65
2024-10-06 19:38:39,2,Sheep,-31.895025,115.920942,0.0,52.84
2024-10-06 19:39:14,3,Horse,-31.895925,115.922042,0.0,354.21
2024-10-06 19:39:49,1,Cow,-31.895838,115.921049,0.0,43.49
2024-10-06 19:40:24,2,Sheep,-31.894938,115.921049,0.0,278.54
2024-10-06 19:40:59,3,Horse,-31.895838,115.922149,0.0,257.05
2024-10-06 19:41:34,1,Cow,-31.89575,115.921156,0.0,102.48
2024-10-06 19:42:09,2,Sheep,-31.89485,115.921156,0.0,245.73
2024-10-06 19:42:44,3,Horse,-31.89575,115.922256,0.0,306.2
2024-10-06 19:43:19,1,Cow,-31.895663,115.921263,0.0,275.47
2024-10-06 19:43:54,2,Sheep,-31.894763,115.921263,0.0,58.32
2024-10-06 19:44:29,3,Horse,-31.895663,115.922363,0.0,261.23
2024-10-06 19:45:04,1,Cow,-31.895575,115.92137,0.0,12.6
2024-10-06 19:45:39,2,Sheep,-31.894675,115.92137,0.0,80.9
2024-10-06 19:46:14,3,Horse,-31.895575,115.92247,0.0,116.54
2024-10-06 19:46:49,1,Cow,-31.895488,115.921477,0.0,42.93
2024-10-06 19:47:24,2,Sheep,-31.894588,115.921477,0.0,152.73
2024-10-06 19:47:59,3,Horse,-31.895488,115.922577,0.0,41.49
2024-10-06 19:48:34,1,Cow,-31.8954,115.921584,0.0,55.52
2024-10-06 19:49:09,2,Sheep,-31.8945,115.921584,0.0,294.71
2024-10-06 19:49:44,3,Horse,-31.8954,115.922684,0.0,24.24
2024-10-06 19:50:19,1,Cow,-31.895313,115.921691,0.0,218.51
2024-10-06 19:50:54,2,Sheep,-31.894413,115.921691,0.0,265.73
2024-10-06 19:51:29,3,Horse,-31.895313,115.922791,0.0,93.0
2024-10-06 19:52:04,1,Cow,-31.895225,115.921798,0.0,285.58
2024-10-06 19:52:39,2,Sheep,-31.894325,115.921798,0.0,280.51
2024-10-06 19:53:14,3,Horse,-31.895225,115.922898,0.0,73.96
2024-10-06 19:53:49,1,Cow,-31.895138,115.921905,0.0,149.52
2024-10-06 19:54:24,2,Sheep,-31.894238,115.921905,0.0,232.5
2024-10-06 19:54:59,3,Horse,-31.895138,115.923005,0.0,242.96
2024-10-06 19:55:34,1,Cow,-31.89505,115.922012,0.0,207.49
2024-10-06 19:56:09,2,Sheep,-31.89415,115.922012,0.0,286.38
2024-10-06 19:56:44,3,Horse,-31.89505,115.923112,0.0,131.6
2024-10-06 19:57:19,1,Cow,-31.894963,115.922119,0.0,68.24
2024-10-06 19:57:54,2,Sheep,-31.894063,115.922119,0.0,252.23
2024-10-06 19:58:29,3,Horse,-31.894963,115.923219,0.0,164.01
2024-10-06 19:59:04,1,Cow,-31.894875,115.922226,0.0,58.17
2024-10-06 19:59:39,2,Sheep,-31.893975,115.922226,0.0,170.2
2024-10-06 20:00:14,3,Horse,-31.894875,115.923326,0.0,13.04
2024-10-06 20:00:49,1,Cow,-31.894788,115.922333,0.0,111.5
2024-10-06 20:01:24,2,Sheep,-31.893888,115.922333,0.0,3.63
2024-10-06 20:01:59,3,Horse,-31.894788,115.923433,0.0,5.74
2024-10-06 20:02:34,1,Cow,-31.8947,115.92244,0.0,14.22
2024-10-06 20:03:09,2,Sheep,-31.8938,115.92244,0.0,208.4
2024-10-06 20:03:44,3,Horse,-31.8947,115.92354,0.0,337.59
2024-10-06 20:04:19,1,Cow,-31.894613,115.922547,0.0,18.62
2024-10-06 20:04:54,2,Sheep,-31.893713,115.922547,0.0,314.5
2024-10-06 20:05:29,3,Horse,-31.894613,115.923647,0.0,359.11
2024-10-06 20:06:04,1,Cow,-31.894525,115.922654,0.0,113.56
2024-10-06 20:06:39,2,Sheep,-31.893625,115.922654,0.0,198.27
2024-10-06 20:07:14,3,Horse,-31.894525,115.923754,0.0,253.68
2024-10-06 20:07:49,1,Cow,-31.894438,115.92276,0.0,120.96
2024-10-06 20:08:24,2,Sheep,-31.893538,115.92276,0.0,73.01
2024-10-06 20:08:59,3,Horse,-31.894438,115.92386,0.0,49.69
2024-10-06 20:09:34,1,Cow,-31.89435,115.922867,0.0,204.81
2024-10-06 20:10:09,2,Sheep,-31.89345,115.922867,0.0,35.95
2024-10-06 20:10:44,3,Horse,-31.89435,115.923967,0.0,312.21
2024-10-06 20:11:19,1,Cow,-31.894263,115.922974,0.0,48.54
2024-10-06 20:11:54,2,Sheep,-31.893363,115.922974,0.0,347.23
2024-10-06 20:12:29,3,Horse,-31.894263,115.924074,0.0,324.5
2024-10-06 20:13:04,1,Cow,-31.894175,115.923081,0.0,89.38
2024-10-06 20:13:39,2,Sheep,-31.893275,115.923081,0.0,211.77
2024-10-06 20:14:14,3,Horse,-31.894175,115.924181,0.0,38.24
2024-10-06 20:14:49,1,Cow,-31.894088,115.923188,0.0,102.52
2024-10-06 20:15:24,2,Sheep,-31.893188,115.923188,0.0,294.96
2024-10-06 20:15:59,3,Horse,-31.894088,115.924288,0.0,59.82
2024-10-06 20:16:34,1,Cow,-31.894,115.923295,0.0,256.56
2024-10-06 20:17:09,2,Sheep,-31.8931,115.923295,0.0,265.93
2024-10-06 20:17:44,3,Horse,-31.894,115.924395,0.0,282.93
2024-10-06 20:18:19,1,Cow,-31.893913,115.923402,0.0,43.5
2024-10-06 20:18:54,2,Sheep,-31.893013,115.923402,0.0,7.66
2024-10-06 20:19:29,3,Horse,-31.893913,115.924502,0.0,271.51
2024-10-06 20:20:04,1,Cow,-31.893825,115.923509,0.0,203.95
2024-10-06 20:20:39,2,Sheep,-31.892925,115.923509,0.0,280.51
2024-10-06 20:21:14,3,Horse,-31.893825,115.924609,0.0,104.22
2024-10-06 20:21:49,1,Cow,-31.893738,115.923616,0.0,153.46
2024-10-06 20:22:24,2,Sheep,-31.892838,115.923616,0.0,191.94
2024-10-06 20:22:59,3,Horse,-31.893738,115.924716,0.0,107.31
2024-10-06 20:23:34,1,Cow,-31.89365,115.923723,0.0,291.84
2024-10-06 20:24:09,2,Sheep,-31.89275,115.923723,0.0,318.47
2024-10-06 20:24:44,3,Horse,-31.89365,115.924823,0.0,98.85
2024-10-06 20:25:19,1,Cow,-31.893563,115.92383,0.0,259.5
2024-10-06 20:25:54,2,Sheep,-31.892663,115.92383,0.0,240.79
2024-10-06 20:26:29,3,Horse,-31.893563,115.92493,0.0,59.37
2024-10-06 20:27:04,1,Cow,-31.893475,115.923937,0.0,260.81
2024-10-06 20:27:39,2,Sheep,-31.892575,115.923937,0.0,278.69
2024-10-06 20:28:14,3,Horse,-31.893475,115.925037,0.0,90.63
2024-10-06 20:28:49,1,Cow,-31.893388,115.924044,0.0,338.37
2024-10-06 20:29:24,2,Sheep,-31.892488,115.924044,0.0,340.02
2024-10-06 20:29:59,3,Horse,-31.893388,115.925144,0.0,76.06
2024-10-06 20:30:34,1,Cow,-31.8933,115.924151,0.0,250.78
2024-10-06 20:31:09,2,Sheep,-31.8924,115.924151,0.0,237.07
2024-10-06 20:31:44,3,Horse,-31.8933,115.925251,0.0,10.19
2024-10-06 20:32:19,1,Cow,-31.893213,115.924258,0.0,126.09
2024-10-06 20:32:54,2,Sheep,-31.892313,115.924258,0.0,66.67
2024-10-06 20:33:29,3,Horse,-31.893213,115.925358,0.0,80.52
2024-10-06 20:34:04,1,Cow,-31.893125,115.924365,0.0,211.67
2024-10-06 20:34:39,2,Sheep,-31.892225,115.924365,0.0,262.02
2024-10-06 20:35:14,3,Horse,-31.893125,115.925465,0.0,87.59
2024-10-06 20:35:49,1,Cow,-31.893038,115.924472,0.0,45.63
2024-10-06 20:36:24,2,Sheep,-31.892138,115.924472,0.0,208.71
2024-10-06 20:36:59,3,Horse,-31.893038,115.925572,0.0,268.45
2024-10-06 20:37:34,1,Cow,-31.89295,115.924579,0.0,196.04
2024-10-06 20:38:09,2,Sheep,-31.89205,115.924579,0.0,212.84
2024-10-06 20:38:44,3,Horse,-31.89295,115.925679,0.0,155.6
2024-10-06 20:39:19,1,Cow,-31.892863,115.924685,0.0,46.86
2024-10-06 20:39:54,2,Sheep,-31.891963,115.924685,0.0,63.22
2024-10-06 20:40:29,3,Horse,-31.892863,115.925785,0.0,15.32
2024-10-06 20:41:04,1,Cow,-31.892775,115.924792,0.0,76.0
2024-10-06 20:41:39,2,Sheep,-31.891875,115.924792,0.0,99.51
2024-10-06 20:42:14,3,Horse,-31.892775,115.925892,0.0,198.14
2024-10-06 20:42:49,1,Cow,-31.892688,115.924899,0.0,71.76
2024-10-06 20:43:24,2,Sheep,-31.891788,115.924899,0.0,264.8
2024-10-06 20:43:59,3,Horse,-31.892688,115.925999,0.0,303.91
2024-10-06 20:44:34,1,Cow,-31.8926,115.925006,0.0,357.63
2024-10-06 20:45:09,2,Sheep,-31.8917,115.925006,0.0,269.82
2024-10-06 20:45:44,3,Horse,-31.8926,115.926106,0.0,324.62
2024-10-06 20:46:19,1,Cow,-31.892513,115.925113,0.0,55.49
2024-10-06 20:46:54,2,Sheep,-31.891613,115.925113,0.0,173.96
2024-10-06 20:47:29,3,Horse,-31.892513,115.926213,0.0,15.49
2024-10-06 20:48:04,1,Cow,-31.892425,115.92522,0.0,252.4
2024-10-06 20:48:39,2,Sheep,-31.891525,115.92522,0.0,130.84
2024-10-06 20:49:14,3,Horse,-31.892425,115.92632,0.0,208.81
2024-10-06 20:49:49,1,Cow,-31.892338,115.925327,0.0,291.6
2024-10-06 20:50:24,2,Sheep,-31.891438,115.925327,0.0,76.56
2024-10-06 20:50:59,3,Horse,-31.892338,115.926427,0.0,80.48
2024-10-06 20:51:34,1,Cow,-31.89225,115.925434,0.0,230.31
2024-10-06 20:52:09,2,Sheep,-31.89135,115.925434,0.0,4.4
2024-10-06 20:52:44,3,Horse,-31.89225,115.926534,0.0,138.77
2024-10-06 20:53:19,1,Cow,-31.892163,115.925541,0.0,349.18
2024-10-06 20:53:54,2,Sheep,-31.891263,115.925541,0.0,144.84
2024-10-06 20:54:29,3,Horse,-31.892163,115.926641,0.0,174.65
2024-10-06 20:55:04,1,Cow,-31.892075,115.925648,0.0,64.09
2024-10-06 20:55:39,2,Sheep,-31.891175,115.925648,0.0,299.77
2024-10-06 20:56:14,3,Horse,-31.892075,115.926748,0.0,329.22
2024-10-06 20:56:49,1,Cow,-31.891988,115.925755,0.0,9.99
2024-10-06 20:57:24,2,Sheep,-31.891088,115.925755,0.0,166.22
2024-10-06 20:57:59,3,Horse,-31.891988,115.926855,0.0,122.98
2024-10-06 20:58:34,1,Cow,-31.8919,115.925862,0.0,174.27
2024-10-06 20:59:09,2,Sheep,-31.891,115.925862,0.0,51.2
2024-10-06 20:59:44,3,Horse,-31.8919,115.926962,0.0,16.81
2024-10-06 21:00:19,1,Cow,-31.891813,115.925969,0.0,30.01
2024-10-06 21:00:54,2,Sheep,-31.890913,115.925969,0.0,320.5
2024-10-06 21:01:29,3,Horse,-31.891813,115.927069,0.0,100.2
2024-10-06 21:02:04,1,Cow,-31.891725,115.926076,0.0,126.62
2024-10-06 21:02:39,2,Sheep,-31.890825,115.926076,0.0,217.39
2024-10-06 21:03:14,3,Horse,-31.891725,115.927176,0.0,301.17
2024-10-06 21:03:49,1,Cow,-31.891638,115.926183,0.0,339.76
2024-10-06 21:04:24,2,Sheep,-31.890738,115.926183,0.0,302.67
2024-10-06 21:04:59,3,Horse,-31.891638,115.927283,0.0,329.99
2024-10-06 21:05:34,1,Cow,-31.89155,115.92629,0.0,294.81
2024-10-06 21:06:09,2,Sheep,-31.89065,115.92629,0.0,304.41
2024-10-06 21:06:44,3,Horse,-31.89155,115.92739,0.0,203.42
2024-10-06 21:07:19,1,Cow,-31.891463,115.926397,0.0,21.26
2024-10-06 21:07:54,2,Sheep,-31.890563,115.926397,0.0,313.28
2024-10-06 21:08:29,3,Horse,-31.891463,115.927497,0.0,126.38
2024-10-06 21:09:04,1,Cow,-31.891375,115.926504,0.0,159.19
2024-10-06 21:09:39,2,Sheep,-31.890475,115.926504,0.0,283.12
2024-10-06 21:10:14,3,Horse,-31.891375,115.927604,0.0,129.71
2024-10-06 21:10:49,1,Cow,-31.891288,115.92661,0.0,251.44
2024-10-06 21:11:24,2,Sheep,-31.890388,115.92661,0.0,345.25
2024-10-06 21:11:59,3,Horse,-31.891288,115.92771,0.0,208.22
2024-10-06 21:12:34,1,Cow,-31.8912,115.926717,0.0,247.46
2024-10-06 21:13:09,2,Sheep,-31.8903,115.926717,0.0,300.5
2024-10-06 21:13:44,3,Horse,-31.8912,115.927817,0.0,170.46
2024-10-06 21:14:19,1,Cow,-31.891113,115.926824,0.0,105.45
2024-10-06 21:14:54,2,Sheep,-31.890213,115.926824,0.0,51.13
2024-10-06 21:15:29,3,Horse,-31.891113,115.927924,0.0,156.99
2024-10-06 21:16:04,1,Cow,-31.891025,115.926931,0.0,327.46
2024-10-06 21:16:39,2,Sheep,-31.890125,115.926931,0.0,186.19
2024-10-06 21:17:14,3,Horse,-31.891025,115.928031,0.0,327.73
2024-10-06 21:17:49,1,Cow,-31.890938,115.927038,0.0,55.27
2024-10-06 21:18:24,2,Sheep,-31.890038,115.927038,0.0,247.74
2024-10-06 21:18:59,3,Horse,-31.890938,115.928138,0.0,200.48
2024-10-06 21:19:34,1,Cow,-31.89085,115.927145,0.0,282.16
2024-10-06 21:20:09,2,Sheep,-31.88995,115.927145,0.0,16.9
2024-10-06 21:20:44,3,Horse,-31.89085,115.928245,0.0,338.81
2024-10-06 21:21:19,1,Cow,-31.890763,115.927252,0.0,17.52
2024-10-06 21:21:54,2,Sheep,-31.889863,115.927252,0.0,205.75
2024-10-06 21:22:29,3,Horse,-31.890763,115.928352,0.0,94.45
2024-10-06 21:23:04,1,Cow,-31.890675,115.927359,0.0,32.57
2024-10-06 21:23:39,2,Sheep,-31.889775,115.927359,0.0,217.31
2024-10-06 21:24:14,3,Horse,-31.890675,115.928459,0.0,91.65
2024-10-06 21:24:49,1,Cow,-31.890588,115.927466,0.0,66.13
2024-10-06 21:25:24,2,Sheep,-31.889688,115.927466,0.0,149.33
2024-10-06 21:25:59,3,Horse,-31.890588,115.928566,0.0,327.41
2024-10-06 21:26:34,1,Cow,-31.8905,115.927573,0.0,71.74
2024-10-06 21:27:09,2,Sheep,-31.8896,115.927573,0.0,36.98
2024-10-06 21:27:44,3,Horse,-31.8905,115.928673,0.0,302.34
2024-10-06 21:28:19,1,Cow,-31.890413,115.92768,0.0,359.79
2024-10-06 21:28:54,2,Sheep,-31.889513,115.92768,0.0,133.31
2024-10-06 21:29:29,3,Horse,-31.890413,115.92878,0.0,249.93
2024-10-06 21:30:04,1,Cow,-31.890325,115.927787,0.0,40.49
2024-10-06 21:30:39,2,Sheep,-31.889425,115.927787,0.0,279.64
2024-10-06 21:31:14,3,Horse,-31.890325,115.928887,0.0,93.91
2024-10-06 21:31:49,1,Cow,-31.890238,115.927894,0.0,98.52
2024-10-06 21:32:24,2,Sheep,-31.889338,115.927894,0.0,209.11
2024-10-06 21:32:59,3,Horse,-31.890238,115.928994,0.0,44.64
2024-10-06 21:33:34,1,Cow,-31.89015,115.928001,0.0,29.21
2024-10-06 21:34:09,2,Sheep,-31.88925,115.928001,0.0,93.56
2024-10-06 21:34:44,3,Horse,-31.89015,115.929101,0.0,200.63
2024-10-06 21:35:19,1,Cow,-31.890063,115.928108,0.0,0.91
2024-10-06 21:35:54,2,Sheep,-31.889163,115.928108,0.0,152.76
2024-10-06 21:36:29,3,Horse,-31.890063,115.929208,0.0,47.18
2024-10-06 21:37:04,1,Cow,-31.889975,115.928215,0.0,287.33
2024-10-06 21:37:39,2,Sheep,-31.889075,115.928215,0.0,225.36
2024-10-06 21:38:14,3,Horse,-31.889975,115.929315,0.0,155.07
2024-10-06 21:38:49,1,Cow,-31.889888,115.928322,0.0,118.38
2024-10-06 21:39:24,2,Sheep,-31.888988,115.928322,0.0,194.09
2024-10-06 21:39:59,3,Horse,-31.889888,115.929422,0.0,215.43
2024-10-06 21:40:34,1,Cow,-31.8898,115.928429,0.0,315.76
2024-10-06 21:41:09,2,Sheep,-31.8889,115.928429,0.0,224.64
2024-10-06 21:41:44,3,Horse,-31.8898,115.929529,0.0,309.71
2024-10-06 21:42:19,1,Cow,-31.889713,115.928535,0.0,172.74
2024-10-06 21:42:54,2,Sheep,-31.888813,115.928535,0.0,119.88
2024-10-06 21:43:29,3,Horse,-31.889713,115.929635,0.0,322.84
2024-10-06 21:44:04,1,Cow,-31.889625,115.928642,0.0,353.6
2024-10-06 21:44:39,2,Sheep,-31.888725,115.928642,0.0,173.29
2024-10-06 21:45:14,3,Horse,-31.889625,115.929742,0.0,355.06
2024-10-06 21:45:49,1,Cow,-31.889538,115.928749,0.0,208.94
2024-10-06 21:46:24,2,Sheep,-31.888638,115.928749,0.0,49.49
2024-10-06 21:46:59,3,Horse,-31.889538,115.929849,0.0,158.33
2024-10-06 21:47:34,1,Cow,-31.88945,115.928856,0.0,103.35
2024-10-06 21:48:09,2,Sheep,-31.88855,115.928856,0.0,335.19
2024-10-06 21:48:44,3,Horse,-31.88945,115.929956,0.0,18.67
2024-10-06 21:49:19,1,Cow,-31.889363,115.928963,0.0,130.81
2024-10-06 21:49:54,2,Sheep,-31.888463,115.928963,0.0,59.98
2024-10-06 21:50:29,3,Horse,-31.889363,115.930063,0.0,21.16
2024-10-06 21:51:04,1,Cow,-31.889275,115.92907,0.0,129.63
2024-10-06 21:51:39,2,Sheep,-31.888375,115.92907,0.0,354.3
2024-10-06 21:52:14,3,Horse,-31.889275,115.93017,0.0,48.66
2024-10-06 21:52:49,1,Cow,-31.889188,115.929177,0.0,276.48
2024-10-06 21:53:24,2,Sheep,-31.888288,115.929177,0.0,4.59
2024-10-06 21:53:59,3,Horse,-31.889188,115.930277,0.0,11.74
2024-10-06 21:54:34,1,Cow,-31.8891,115.929284,0.0,310.06
2024-10-06 21:55:09,2,Sheep,-31.8882,115.929284,0.0,297.78
2024-10-06 21:55:44,3,Horse,-31.8891,115.930384,0.0,140.29
2024-10-06 21:56:19,1,Cow,-31.889013,115.929391,0.0,165.29
2024-10-06 21:56:54,2,Sheep,-31.888113,115.929391,0.0,335.84
2024-10-06 21:57:29,3,Horse,-31.889013,115.930491,0.0,239.92
2024-10-06 21:58:04,1,Cow,-31.888925,115.929498,0.0,229.74
2024-10-06 21:58:39,2,Sheep,-31.888025,115.929498,0.0,167.07
2024-10-06 21:59:14,3,Horse,-31.888925,115.930598,0.0,19.14
2024-10-06 21:59:49,1,Cow,-31.888838,115.929605,0.0,336.04
2024-10-06 22:00:24,2,Sheep,-31.887938,115.929605,0.0,355.37
2024-10-06 22:00:59,3,Horse,-31.888838,115.930705,0.0,118.08
2024-10-06 22:01:34,1,Cow,-31.88875,115.929712,0.0,182.46
2024-10-06 22:02:09,2,Sheep,-31.88785,115.929712,0.0,28.08
2024-10-06 22:02:44,3,Horse,-31.88875,115.930812,0.0,108.7
2024-10-06 22:03:19,1,Cow,-31.888663,115.929819,0.0,145.66
2024-10-06 22:03:54,2,Sheep,-31.887763,115.929819,0.0,129.27
2024-10-06 22:04:29,3,Horse,-31.888663,115.930919,0.0,311.23
2024-10-06 22:05:04,1,Cow,-31.888575,115.929926,0.0,52.52
2024-10-06 22:05:39,2,Sheep,-31.887675,115.929926,0.0,53.2
2024-10-06 22:06:14,3,Horse,-31.888575,115.931026,0.0,350.67
2024-10-06 22:06:49,1,Cow,-31.888488,115.930033,0.0,214.64
2024-10-06 22:07:24,2,Sheep,-31.887588,115.930033,0.0,253.98
2024-10-06 22:07:59,3,Horse,-31.888488,115.931133,0.0,157.19
2024-10-06 22:08:34,1,Cow,-31.8884,115.93014,0.0,284.59
2024-10-06 22:09:09,2,Sheep,-31.8875,115.93014,0.0,335.34
2024-10-06 22:09:44,3,Horse,-31.8884,115.93124,0.0,36.09
2024-10-06 22:10:19,1,Cow,-31.888313,115.930247,0.0,189.43
2024-10-06 22:10:54,2,Sheep,-31.887413,115.930247,0.0,241.21
2024-10-06 22:11:29,3,Horse,-31.888313,115.931347,0.0,44.39
2024-10-06 22:12:04,1,Cow,-31.888225,115.930354,0.0,26.82
2024-10-06 22:12:39,2,Sheep,-31.887325,115.930354,0.0,346.28
2024-10-06 22:13:14,3,Horse,-31.888225,115.931454,0.0,174.42
2024-10-06 22:13:49,1,Cow,-31.888138,115.93046,0.0,285.96
2024-10-06 22:14:24,2,Sheep,-31.887238,115.93046,0.0,19.24
2024-10-06 22:14:59,3,Horse,-31.888138,115.93156,0.0,283.59
2024-10-06 22:15:34,1,Cow,-31.88805,115.930567,0.0,37.31
2024-10-06 22:16:09,2,Sheep,-31.88715,115.930567,0.0,61.54
2024-10-06 22:16:44,3,Horse,-31.88805,115.931667,0.0,54.8
2024-10-06 22:17:19,1,Cow,-31.887963,115.930674,0.0,151.19
2024-10-06 22:17:54,2,Sheep,-31.887063,115.930674,0.0,251.45
2024-10-06 22:18:29,3,Horse,-31.887963,115.931774,0.0,323.53
2024-10-06 22:19:04,1,Cow,-31.887875,115.930781,0.0,277.38
2024-10-06 22:19:39,2,Sheep,-31.886975,115.930781,0.0,35.63
2024-10-06 22:20:14,3,Horse,-31.887875,115.931881,0.0,244.86
2024-10-06 22:20:49,1,Cow,-31.887788,115.930888,0.0,39.83
2024-10-06 22:21:24,2,Sheep,-31.886888,115.930888,0.0,294.98
2024-10-06 22:21:59,3,Horse,-31.887788,115.931988,0.0,83.76
2024-10-06 22:22:34,1,Cow,-31.8877,115.930995,0.0,38.05
2024-10-06 22:23:09,2,Sheep,-31.8868,115.930995,0.0,102.91
2024-10-06 22:23:44,3,Horse,-31.8877,115.932095,0.0,12.19
2024-10-06 22:24:19,1,Cow,-31.887613,115.931102,0.0,286.27
2024-10-06 22:24:54,2,Sheep,-31.886713,115.931102,0.0,62.59
2024-10-06 22:25:29,3,Horse,-31.887613,115.932202,0.0,89.56
2024-10-06 22:26:04,1,Cow,-31.887525,115.931209,0.0,260.72
2024-10-06 22:26:39,2,Sheep,-31.886625,115.931209,0.0,7.99
2024-10-06 22:27:14,3,Horse,-31.887525,115.932309,0.0,258.56
2024-10-06 22:27:49,1,Cow,-31.887438,115.931316,0.0,290.11
2024-10-06 22:28:24,2,Sheep,-31.886538,115.931316,0.0,255.38
2024-10-06 22:28:59,3,Horse,-31.887438,115.932416,0.0,307.5
2024-10-06 22:29:34,1,Cow,-31.88735,115.931423,0.0,111.14
2024-10-06 22:30:09,2,Sheep,-31.88645,115.931423,0.0,293.28
2024-10-06 22:30:44,3,Horse,-31.88735,115.932523,0.0,254.72
2024-10-06 22:31:19,1,Cow,-31.887263,115.93153,0.0,174.84
2024-10-06 22:31:54,2,Sheep,-31.886363,115.93153,0.0,149.36
2024-10-06 22:32:29,3,Horse,-31.887263,115.93263,0.0,167.82
2024-10-06 22:33:04,1,Cow,-31.887175,115.931637,0.0,96.78
2024-10-06 22:33:39,2,Sheep,-31.886275,115.931637,0.0,0.31
2024-10-06 22:34:14,3,Horse,-31.887175,115.932737,0.0,116.14
2024-10-06 22:34:49,1,Cow,-31.887088,115.931744,0.0,348.1
2024-10-06 22:35:24,2,Sheep,-31.886188,115.931744,0.0,320.02
2024-10-06 22:35:59,3,Horse,-31.887088,115.932844,0.0,291.87
2024-10-06 22:36:34,1,Cow,-31.887,115.931851,0.0,169.67
